Indexcd,Trddt,Daywk,Opnindex,Hiindex,Loindex,Clsindex,Retindex
10,2013/5/27,1,5613.404,5657.729,5608.211,5632.272,0.001941
10,2013/5/28,2,5631.133,5738.264,5605.379,5738.045,0.01878
10,2013/5/29,3,5746.76,5772.419,5722.016,5726.614,-0.001992
10,2013/5/30,4,5707.143,5739.739,5686.506,5707.665,-0.003309
10,2013/5/31,5,5718.107,5732.556,5644.796,5649.973,-0.010108
10,2013/6/3,1,5649.299,5690.765,5627.696,5641.52,-0.001496
10,2013/6/4,2,5637.235,5637.235,5550.664,5568.605,-0.012925
10,2013/6/5,3,5568.066,5576.957,5519.157,5548.369,-0.003634
10,2013/6/6,4,5532.013,5537.616,5470.942,5476.641,-0.012928
10,2013/6/7,5,5475.475,5505.274,5373.987,5390.747,-0.015684
10,2013/6/13,4,5313.295,5313.295,5151.555,5212.664,-0.033035
10,2013/6/14,5,5222.016,5248.948,5197.98,5241.382,0.005509
10,2013/6/17,1,5255.589,5265.415,5198.155,5213.816,-0.005259
10,2013/6/18,2,5235.148,5259.624,5195.874,5248.213,0.006597
10,2013/6/19,3,5227.538,5227.538,5136.077,5204.116,-0.008402
10,2013/6/20,4,5173.84,5173.84,5034.785,5037.878,-0.031944
10,2013/6/21,5,4956.287,5065.381,4926.122,5029.963,-0.001571
10,2013/6/24,1,5007.903,5007.903,4702.571,4714.402,-0.062736
10,2013/6/25,2,4663.597,4721.94,4398.96,4712.931,-0.000312
10,2013/6/26,3,4718.23,4733.717,4621.114,4696.357,-0.003517
10,2013/6/27,4,4703.981,4764.101,4662.761,4693.582,-0.000591
10,2013/6/28,5,4668.799,4837.706,4648.973,4788.852,0.020298
10,2013/7/1,1,4757.47,4807.654,4708.635,4805.55,0.003487
10,2013/7/2,2,4799.901,4821.382,4745.089,4813.091,0.001569
10,2013/7/3,3,4784.538,4784.538,4691.459,4767.344,-0.009505
10,2013/7/4,4,4731.891,4850.271,4706.407,4802.127,0.007296
10,2013/7/5,5,4811.153,4860.346,4802.694,4810.558,0.001756
10,2013/7/8,1,4739.579,4760.712,4673.301,4680.495,-0.027037
10,2013/7/9,2,4673.883,4703.065,4651.47,4681.129,0.000135
10,2013/7/10,3,4681.857,4813.158,4669.805,4811.885,0.027933
10,2013/7/11,4,4834.663,5104.221,4834.663,5052.379,0.049979
10,2013/7/12,5,5031.646,5059.018,4927.034,4931.555,-0.023914
10,2013/7/15,1,4961.911,5064.022,4927.073,4996.438,0.013157
10,2013/7/16,2,4980.205,5016.267,4935.466,5015.347,0.003784
10,2013/7/17,3,5002.957,5037.153,4939.945,4941.933,-0.014638
10,2013/7/18,4,4919.819,4940.582,4850.686,4861.823,-0.01621
10,2013/7/19,5,4868.342,4890.143,4741.586,4748.234,-0.023363
10,2013/7/22,1,4698.92,4774.757,4676.613,4772.314,0.005071
10,2013/7/23,2,4791.606,4930.101,4777.103,4899.392,0.026628
10,2013/7/24,3,4867.25,4892.712,4786.091,4855.803,-0.008897
10,2013/7/25,4,4870.12,4900.936,4816.119,4836.909,-0.003891
10,2013/7/26,5,4814.706,4841.64,4783.646,4812.076,-0.005134
10,2013/7/29,1,4769.356,4769.356,4689.911,4705.984,-0.022047
10,2013/7/30,2,4724.591,4810.824,4684.851,4740.781,0.007394
10,2013/7/31,3,4787.026,4839.567,4735.75,4749.835,0.00191
10,2013/8/1,4,4777.647,4860.102,4765.714,4859.212,0.023028
10,2013/8/2,5,4896.945,4918.575,4849.81,4858.204,-0.000207
10,2013/8/5,1,4865.144,4917.163,4847.791,4917.163,0.012136
10,2013/8/6,2,4899.217,4958.352,4863.395,4936.884,0.004011
10,2013/8/7,3,4929.758,4980.525,4901.441,4910.575,-0.005329
10,2013/8/8,4,4901.733,4941.855,4874.463,4891.502,-0.003884
10,2013/8/9,5,4918.54,4943.411,4852.552,4914.551,0.004712
10,2013/8/12,1,4936.983,5071.353,4928.749,5070.218,0.031675
10,2013/8/13,2,5070.258,5094.041,5044.624,5089.097,0.003724
10,2013/8/14,3,5097.184,5150.631,5047.915,5065.245,-0.004687
10,2013/8/15,4,5062.961,5099.715,5006.995,5011.835,-0.010544
10,2013/8/16,5,4996.637,5330.24,4948.881,4985.79,-0.005197
10,2013/8/19,1,4942.123,5059.101,4935.22,5037.698,0.010411
10,2013/8/20,2,5025.152,5090.199,4978.052,4996.789,-0.008121
10,2013/8/21,3,5013.994,5017.443,4947.418,4987.556,-0.001848
10,2013/8/22,4,4973.939,5035.175,4961.349,4974.941,-0.002529
10,2013/8/23,5,4999.744,5013.076,4860.289,4936.621,-0.007703
10,2013/8/26,1,4953.419,5048.092,4936.48,5043.838,0.021719
10,2013/8/27,2,5037.542,5068.539,5017.191,5058.404,0.002888
10,2013/8/28,3,5026.744,5072.168,4987.757,5036.739,-0.004283
10,2013/8/29,4,5063.074,5072.433,4997.13,5019.186,-0.003485
10,2013/8/30,5,5015.542,5054.106,4983.573,5013.334,-0.001166
10,2013/9/2,1,5030.653,5047.863,4977.029,5021.904,0.001709
10,2013/9/3,2,5034.082,5098.529,5021.341,5096.526,0.014859
10,2013/9/4,3,5091.851,5110.075,5076.496,5090.889,-0.001106
10,2013/9/5,4,5091.031,5094.904,5063.093,5073.418,-0.003432
10,2013/9/6,5,5062.312,5129.98,5061.147,5119.106,0.009005
10,2013/9/9,1,5158.874,5354.445,5157.033,5333.15,0.041813
10,2013/9/10,2,5347.549,5410.561,5321.033,5409.083,0.014238
10,2013/9/11,3,5431.531,5480.391,5396.589,5417.09,0.00148
10,2013/9/12,4,5414.412,5546.85,5386.918,5490.29,0.013513
10,2013/9/13,5,5475.05,5504.905,5417.032,5439.059,-0.009331
10,2013/9/16,1,5472.207,5477.874,5381.177,5411.644,-0.00504
10,2013/9/17,2,5420.681,5426.509,5292.551,5295.269,-0.021505
10,2013/9/18,3,5293.283,5326.096,5251.388,5308.705,0.002537
10,2013/9/23,1,5329.692,5378.03,5311.327,5375.184,0.012523
10,2013/9/24,2,5370.492,5370.524,5246.089,5294.997,-0.014918
10,2013/9/25,3,5291.748,5331.446,5250.299,5262.204,-0.006193
10,2013/9/26,4,5250.943,5250.943,5163.957,5167.662,-0.017966
10,2013/9/27,5,5160.281,5197.876,5149.494,5186.439,0.003634
10,2013/9/30,1,5214.986,5232.767,5188.151,5213.534,0.005224
10,2013/10/8,2,5203.049,5285.306,5167.557,5275.141,0.011817
10,2013/10/9,3,5253.859,5303.825,5234.661,5298.426,0.004414
10,2013/10/10,4,5303.914,5305.043,5219.487,5228.953,-0.013112
10,2013/10/11,5,5261.378,5333.42,5254.347,5327.928,0.018928
10,2013/10/14,1,5336.773,5349.521,5307.902,5326.885,-0.000196
10,2013/10/15,2,5334.217,5342.374,5276.609,5314.691,-0.002289
10,2013/10/16,3,5299.487,5299.487,5196.422,5222.076,-0.017426
10,2013/10/17,4,5248.188,5265.173,5190.93,5201.671,-0.003907
10,2013/10/18,5,5209.207,5251.077,5198.218,5224.235,0.004338
10,2013/10/21,1,5237.644,5318.847,5213.885,5314.212,0.017223
10,2013/10/22,2,5311.857,5311.857,5246.141,5259.757,-0.010247
10,2013/10/23,3,5273.607,5331.734,5204.253,5218.655,-0.007814
10,2013/10/24,4,5206.231,5226.615,5161.917,5172.403,-0.008863
10,2013/10/25,5,5170.431,5195.484,5079.092,5111.499,-0.011775
10,2013/10/28,1,5120.57,5130.204,5079.171,5111.09,-0.00008
10,2013/10/29,2,5120.052,5212.711,5043.909,5136.402,0.004952
10,2013/10/30,3,5135.978,5204.079,5114.56,5202.422,0.012853
10,2013/10/31,4,5180.336,5180.336,5121.428,5127.417,-0.014417
10,2013/11/1,5,5129.521,5183.769,5113.083,5163.11,0.006961
10,2013/11/4,1,5188.181,5205.86,5143.65,5153.39,-0.001883
10,2013/11/5,2,5124.965,5158.164,5072.358,5151.294,-0.000407
10,2013/11/6,3,5124.038,5153.663,5088.55,5090.441,-0.011813
10,2013/11/7,4,5088.86,5100.406,5041.539,5067.757,-0.004456
10,2013/11/8,5,5044.367,5073.902,4992.185,4998.117,-0.013742
10,2013/11/11,1,4996.33,5036.391,4973.216,5016.677,0.003713
10,2013/11/12,2,5025.501,5077.404,5024.856,5073.589,0.011345
10,2013/11/13,3,5042.203,5043.053,4953.28,4955.958,-0.023185
10,2013/11/14,4,4961.637,4991.176,4936.887,4987.409,0.006346
10,2013/11/15,5,4991.365,5147.099,4991.365,5090.72,0.020714
10,2013/11/18,1,5129.959,5285.413,5114.531,5283.183,0.037807
10,2013/11/19,2,5280.126,5280.489,5232.12,5246.533,-0.006937
10,2013/11/20,3,5278.973,5296.072,5230.416,5271.939,0.004842
10,2013/11/21,4,5243.498,5247.268,5175.495,5236.653,-0.006693
10,2013/11/22,5,5248.378,5255.625,5199.229,5209.632,-0.00516
10,2013/11/25,1,5184.712,5258.854,5171.644,5188.85,-0.003989
10,2013/11/26,2,5187.183,5211.398,5171.246,5184.358,-0.000866
10,2013/11/27,3,5183.42,5268.199,5176.373,5245.398,0.011774
10,2013/11/28,4,5254.546,5343.228,5248.571,5295.827,0.009614
10,2013/11/29,5,5304.851,5312.13,5281.117,5295.078,-0.000141
10,2013/12/2,1,5272.779,5370.686,5225.273,5288.456,-0.001251
10,2013/12/3,2,5270.768,5338.374,5260.112,5325.957,0.007091
10,2013/12/4,3,5319.766,5422.555,5308.33,5392.66,0.012524
10,2013/12/5,4,5395.021,5405.401,5362.003,5379.193,-0.002497
10,2013/12/6,5,5366.364,5381.531,5318.527,5332.983,-0.008591
10,2013/12/9,1,5349.755,5370.784,5314.627,5327.314,-0.001063
10,2013/12/10,2,5340.548,5362.935,5315.311,5332.014,0.000882
10,2013/12/11,3,5308.078,5308.078,5214.772,5239.026,-0.01744
10,2013/12/12,4,5225.764,5259.254,5216.531,5229.324,-0.001852
10,2013/12/13,5,5184.726,5234.586,5176.927,5215.416,-0.00266
10,2013/12/16,1,5219.239,5231.712,5132.431,5134.365,-0.015541
10,2013/12/17,2,5138.089,5147.875,5098.587,5112.354,-0.004287
10,2013/12/18,3,5112.049,5138.098,5098.281,5111.459,-0.000175
10,2013/12/19,4,5131.032,5142.261,5046.801,5049.469,-0.012128
10,2013/12/20,5,5053.305,5064.4,4921.752,4927.153,-0.024224
10,2013/12/23,1,4940.32,4971.944,4892.126,4941.992,0.003012
10,2013/12/24,2,4956.692,4998.198,4906.135,4944.137,0.000434
10,2013/12/25,3,4951.857,4978.216,4929.225,4976.708,0.006588
10,2013/12/26,4,4966.392,4968.178,4890.608,4894.078,-0.016603
10,2013/12/27,5,4902.442,5003.362,4892.858,4976.065,0.016752
10,2013/12/30,1,4999.381,5007.694,4962.226,4970.258,-0.001167
10,2013/12/31,2,4947.069,5050.166,4942.527,5040.27,0.014086
20,2009/1/5,1,410.547,420.311,409.061,420.218,0.038255
20,2009/1/6,2,419.686,433.59,417.398,433.392,0.03135
20,2009/1/7,3,433.693,438.946,431.937,435.708,0.005344
20,2009/1/8,4,429.358,432.339,422.426,425.874,-0.02257
20,2009/1/9,5,425.233,436.13,425.233,436.052,0.023899
20,2009/1/12,1,435.686,446.854,434.816,442.309,0.014349
20,2009/1/13,2,437.498,438.988,429.721,430.895,-0.025805
20,2009/1/14,3,430.16,446.997,430.16,446.929,0.037211
20,2009/1/15,4,443.512,456.405,442.181,451.011,0.009133
20,2009/1/16,5,452.617,460.344,452.617,454.777,0.00835
20,2009/1/19,1,457.812,460.421,449.381,455.063,0.000629
20,2009/1/20,2,454.007,458.171,449.629,458.055,0.006575
20,2009/1/21,3,452.753,460.913,451.078,457.705,-0.000764
20,2009/1/22,4,460.518,465.716,458.341,464.637,0.015145
20,2009/1/23,5,464.154,466.472,460.25,461.16,-0.007483
20,2009/2/2,1,465.769,476.136,463.366,476.072,0.032336
20,2009/2/3,2,475.755,488.952,474.496,488.868,0.026878
20,2009/2/4,3,490.516,498.434,488.472,498.291,0.019275
20,2009/2/5,4,498.073,500.651,487.112,490.918,-0.014797
20,2009/2/6,5,492.822,513.516,492.822,513.022,0.045026
20,2009/2/9,1,520.3,530.415,515.871,530.277,0.033634
20,2009/2/10,2,528.208,544.017,522.566,543.962,0.025807
20,2009/2/11,3,535.404,558.008,532.478,546.489,0.004646
20,2009/2/12,4,548.715,555.614,533.359,555.571,0.016619
20,2009/2/13,5,556.576,573.313,553.408,572.581,0.030617
20,2009/2/16,1,577.843,580.574,566.598,580.461,0.013762
20,2009/2/17,2,579.021,580.259,559.417,562.046,-0.031725
20,2009/2/18,3,550.817,561.944,541.988,542.409,-0.034938
20,2009/2/19,4,547.967,554.324,541.412,551.929,0.017551
20,2009/2/20,5,552.454,567.628,548.569,567.521,0.02825
20,2009/2/23,1,566.917,587.824,563.803,586.229,0.032964
20,2009/2/24,2,579.594,588.044,562.148,563.993,-0.037931
20,2009/2/25,3,568.05,572.639,548.126,565.356,0.002417
20,2009/2/26,4,564.259,570.222,519.481,525.941,-0.069717
20,2009/2/27,5,516.998,519.963,493.015,499.623,-0.05004
20,2009/3/2,1,493.669,513.64,492.819,513.091,0.026956
20,2009/3/3,2,500.306,521.823,496.823,515.912,0.005498
20,2009/3/4,3,516.694,545.068,516.694,544.353,0.055128
20,2009/3/5,4,549.864,554.758,535.005,547.206,0.005241
20,2009/3/6,5,538.114,548.108,535.604,543.69,-0.006425
20,2009/3/9,1,545.492,550.684,518.947,520.462,-0.042723
20,2009/3/10,2,514.224,532.366,512.953,532.212,0.022576
20,2009/3/11,3,540.914,542.315,526.93,529.801,-0.00453
20,2009/3/12,4,526.979,533.153,514.876,531.589,0.003375
20,2009/3/13,5,533.111,536.805,524.815,526.092,-0.010341
20,2009/3/16,1,524.478,533.121,520.324,533.016,0.013161
20,2009/3/17,2,533.898,552.671,531.325,551.165,0.03405
20,2009/3/18,3,553.523,564.659,552.5,556.657,0.009964
20,2009/3/19,4,557.715,569.698,556.786,569.549,0.02316
20,2009/3/20,5,570.16,571.241,556.827,568.075,-0.002588
20,2009/3/23,1,568.749,581.14,567.438,579.971,0.020941
20,2009/3/24,2,585.88,587.044,579.806,584.398,0.007633
20,2009/3/25,3,581.221,587.173,569.957,570.019,-0.024605
20,2009/3/26,4,570.671,583.843,562.026,583.681,0.023968
20,2009/3/27,5,587.118,592.462,584.035,589.8,0.010483
20,2009/3/30,1,589.901,594.588,587.287,590.129,0.000558
20,2009/3/31,2,578.512,598.29,575.38,598.133,0.013563
20,2009/4/1,3,599.531,609.93,599.385,607.471,0.015612
20,2009/4/2,4,609.574,613.361,604.977,607.443,-0.000046
20,2009/4/3,5,610.158,611.419,594.835,599.669,-0.012798
20,2009/4/7,2,600.229,606.852,597.749,606.717,0.011753
20,2009/4/8,3,604.849,607.061,587.434,587.571,-0.031557
20,2009/4/9,4,586.179,598.093,582.825,597.912,0.0176
20,2009/4/10,5,601.549,617.41,599.643,616.674,0.031379
20,2009/4/13,1,621.512,627,619.287,626.014,0.015146
20,2009/4/14,2,625.475,636.472,622.168,635.807,0.015643
20,2009/4/15,3,633.628,646.473,629.102,646.345,0.016574
20,2009/4/16,4,647.968,653.177,636.963,648.686,0.003622
20,2009/4/17,5,646.718,651.765,633.279,641.702,-0.010766
20,2009/4/20,1,640.301,658.385,639.921,658.226,0.02575
20,2009/4/21,2,652.358,662.172,646.161,658.869,0.000977
20,2009/4/22,3,661.47,665.347,622.768,627.701,-0.047305
20,2009/4/23,4,622.263,637.508,615.785,633.76,0.009653
20,2009/4/24,5,635.809,637.757,627.919,628.567,-0.008194
20,2009/4/27,1,627.989,630.288,604.523,606.813,-0.034609
20,2009/4/28,2,602.193,613.337,601.647,613.128,0.010407
20,2009/4/29,3,613.34,629.938,611.749,629.017,0.025915
20,2009/4/30,4,631.673,639.917,629.262,637.697,0.013799
20,2009/5/4,1,639.513,658.025,639.416,657.933,0.031733
20,2009/5/5,2,662.138,667.084,657.035,664.426,0.009869
20,2009/5/6,3,663.026,673.732,660.512,673.605,0.013815
20,2009/5/7,4,677.125,678.876,656.884,669.02,-0.006807
20,2009/5/8,5,665.504,672.112,657.87,669.337,0.000474
20,2009/5/11,1,671.491,672.561,644.778,644.813,-0.036639
20,2009/5/12,2,639.26,660.687,638.119,660.443,0.02424
20,2009/5/13,3,660.876,666.987,658.461,664.706,0.006455
20,2009/5/14,4,660.557,668.44,657.913,666.812,0.003168
20,2009/5/15,5,668.086,673.21,664.072,670.258,0.005168
20,2009/5/18,1,669.386,675.687,659.093,675.392,0.00766
20,2009/5/19,2,678.859,682.544,676.35,681.303,0.008752
20,2009/5/20,3,681.741,685.406,677.039,677.832,-0.005095
20,2009/5/21,4,674.954,678.78,662.274,667.417,-0.015365
20,2009/5/22,5,665.222,673.26,663.075,667.816,0.000598
20,2009/5/25,1,651.825,670.744,647.978,669.565,0.002619
20,2009/5/26,2,670.178,678.702,669.462,670.181,0.00092
20,2009/5/27,3,672.698,675.044,664.736,669.926,-0.00038
20,2009/6/1,1,677.405,685.267,676.269,684.916,0.022376
20,2009/6/2,2,687.776,691.786,684.935,688.128,0.00469
20,2009/6/3,3,687.991,694.799,687.571,694.626,0.009443
20,2009/6/4,4,691.928,693.457,680.505,690.706,-0.005643
20,2009/6/5,5,692.544,696.95,689.8,690.781,0.000109
20,2009/6/8,1,689.618,695.032,682.43,688.27,-0.003635
20,2009/6/9,2,687.68,690.464,673.545,690.347,0.003018
20,2009/6/10,3,691.525,698.256,689.11,698.128,0.011271
20,2009/6/11,4,697.121,701.939,691.167,694.223,-0.005594
20,2009/6/12,5,693.494,694.964,673.689,679.516,-0.021185
20,2009/6/15,1,677.576,689.123,676.572,688.995,0.01395
20,2009/6/16,2,683.889,691.472,681.17,690.665,0.002424
20,2009/6/17,3,690.009,702.395,688.156,701.023,0.014997
20,2009/6/18,4,702.363,707.144,701.284,707.041,0.008585
20,2009/6/19,5,707.806,709.412,703.035,707.652,0.000864
20,2009/6/22,1,710.928,712.141,700.744,703.513,-0.005849
20,2009/6/23,2,695.034,705.498,692.246,700.3,-0.004567
20,2009/6/24,3,700.756,710.653,698.923,710.536,0.014617
20,2009/6/25,4,712.472,713.383,705.938,709.041,-0.002104
20,2009/6/26,5,710.713,713.009,707.082,712.42,0.004766
20,2009/6/29,1,713.041,719.967,712.307,718.749,0.008884
20,2009/6/30,2,719.963,720.297,713.772,716.847,-0.002646
20,2009/7/1,3,714.626,724.306,713.932,724.186,0.010238
20,2009/7/2,4,727.076,730.074,723.626,729.898,0.007887
20,2009/7/3,5,726.555,736.65,724,736.504,0.009051
20,2009/7/6,1,737.631,738.437,730.674,736.497,-0.00001
20,2009/7/7,2,736.048,742.901,732.003,738.513,0.002737
20,2009/7/8,3,734.778,747.721,733.054,746.919,0.011382
20,2009/7/9,4,747.163,760.662,747.046,760.552,0.018252
20,2009/7/10,5,761.63,768.92,759.98,764.828,0.005622
20,2009/7/13,1,763.047,776.4,762.059,771.775,0.009083
20,2009/7/14,2,773.941,783.197,773.124,783.129,0.014712
20,2009/7/15,3,785.171,790.464,784.414,790.254,0.009098
20,2009/7/16,4,793.134,793.98,783.646,785.622,-0.005861
20,2009/7/17,5,784.807,791.709,781.679,790.004,0.005578
20,2009/7/20,1,791.901,801.299,791.03,801.16,0.014121
20,2009/7/21,2,801.953,802.101,782.87,784.835,-0.020377
20,2009/7/22,3,783.406,795.93,783.406,795.719,0.013868
20,2009/7/23,4,797.084,801.91,794.734,801.75,0.007579
20,2009/7/24,5,803.724,805.115,780.569,794.63,-0.008881
20,2009/7/27,1,797.038,809.681,796.351,809.522,0.018741
20,2009/7/28,2,810.478,817.46,802.485,817.279,0.009582
20,2009/7/29,3,815.201,815.594,749.16,766.488,-0.062146
20,2009/7/30,4,768.404,778.111,747.377,772.141,0.007375
20,2009/7/31,5,777.032,796.302,774.641,795.595,0.030375
20,2009/8/3,1,798.813,809.729,793.72,809.524,0.017508
20,2009/8/4,2,810.123,816.069,796.991,815.877,0.007848
20,2009/8/5,3,815.831,823.852,805.207,819.428,0.004352
20,2009/8/6,4,814.324,823.677,798.005,809.929,-0.011592
20,2009/8/7,5,809.77,814.649,786.497,790.49,-0.024001
20,2009/8/10,1,798.067,803.892,782.967,797.14,0.008413
20,2009/8/11,2,798.954,802.867,790.667,801.3,0.005219
20,2009/8/12,3,800.418,800.418,763.149,764.892,-0.045436
20,2009/8/13,4,765.549,770.539,751.848,765.036,0.000188
20,2009/8/14,5,765.503,766.548,730.475,730.646,-0.044952
20,2009/8/17,1,721.335,723.273,682.379,683.134,-0.065027
20,2009/8/18,2,676.106,696.386,671.851,693.844,0.015678
20,2009/8/19,3,693.66,696.906,653.825,659.764,-0.049118
20,2009/8/20,4,659.703,684.633,658.899,684.306,0.037198
20,2009/8/21,5,683.799,704.747,679.089,704.55,0.029583
20,2009/8/24,1,706.075,724.142,702.132,721.925,0.024661
20,2009/8/25,2,719.282,719.282,694.822,714.231,-0.010658
20,2009/8/26,3,710.466,739.864,705.876,735.434,0.029686
20,2009/8/27,4,733.911,748.517,729.586,742.773,0.009979
20,2009/8/28,5,740.602,741.823,720.044,724.742,-0.024275
20,2009/8/31,1,714.288,714.288,676.558,677.342,-0.065403
20,2009/9/1,2,670.534,684.609,662.251,672.048,-0.007816
20,2009/9/2,3,669.419,678.11,661.603,675.496,0.005131
20,2009/9/3,4,676.693,708.236,675.988,706.261,0.045544
20,2009/9/4,5,705.838,723.365,702.391,720.276,0.019844
20,2009/9/7,1,723.866,737.286,722.706,730.925,0.014785
20,2009/9/8,2,726.753,743.495,720.069,743.331,0.016973
20,2009/9/9,3,744.14,745.73,733.324,743.187,-0.000194
20,2009/9/10,4,740.104,743.933,730.414,735.323,-0.010581
20,2009/9/11,5,732.592,750.434,731.995,747.436,0.016473
20,2009/9/14,1,749.978,767.12,749.614,765.264,0.023852
20,2009/9/15,2,766.392,774.671,760.139,771.456,0.008091
20,2009/9/16,3,770.289,780.589,759.74,775.263,0.004935
20,2009/9/17,4,776.156,795.92,776.156,793.042,0.022933
20,2009/9/18,5,794.1,796.167,762.128,768.804,-0.030563
20,2009/9/21,1,761.258,781.11,749.006,780.868,0.015692
20,2009/9/22,2,779.138,787.661,763.656,763.814,-0.02184
20,2009/9/23,3,761.112,768.368,737.1,741.995,-0.028566
20,2009/9/24,4,736.791,743.778,716.044,733.655,-0.01124
20,2009/9/25,5,730.3,734.926,722.22,726.329,-0.009986
20,2009/9/28,1,727.808,735.21,702.685,706.145,-0.027789
20,2009/9/29,2,704.993,708.618,680.978,694.094,-0.017066
20,2009/9/30,3,698.464,708.67,698.419,700.086,0.008633
20,2009/10/9,5,712.087,734.672,711.992,734.572,0.04926
20,2009/10/12,1,737.592,744.008,730.379,738.275,0.005041
20,2009/10/13,2,737.283,749.134,735.187,748.884,0.01437
20,2009/10/14,3,750.881,762.034,750.527,756.37,0.009996
20,2009/10/15,4,759.084,762.798,751.252,756.016,-0.000468
20,2009/10/16,5,757.427,759.613,745.618,758.02,0.002651
20,2009/10/19,1,757.739,773.125,756.183,772.959,0.019708
20,2009/10/20,2,775.893,783.963,772.487,783.687,0.013879
20,2009/10/21,3,782.235,786.839,777.742,777.802,-0.007509
20,2009/10/22,4,775.056,784.77,772.966,780.248,0.003145
20,2009/10/23,5,781.097,793.448,781.097,790.564,0.013221
20,2009/10/26,1,791.704,793.126,783.235,791.811,0.001577
20,2009/10/27,2,787.067,787.067,771.301,771.463,-0.025698
20,2009/10/28,3,769.435,777.879,762.655,777.727,0.00812
20,2009/10/29,4,766.752,771.166,761.388,764.101,-0.01752
20,2009/10/30,5,772.11,782.027,768.725,775.12,0.014421
20,2009/11/2,1,761.866,801.505,758.266,801.443,0.03396
20,2009/11/3,2,804.512,818.772,804.187,818.631,0.021446
20,2009/11/4,3,819.662,825.847,816.534,824.559,0.007241
20,2009/11/5,4,824.683,834.333,822.213,832.921,0.010141
20,2009/11/6,5,836.997,841.429,833.553,836.079,0.003791
20,2009/11/9,1,837.381,842.347,831.951,842.141,0.007251
20,2009/11/10,2,845.292,849.475,842.322,844.087,0.002311
20,2009/11/11,3,842.844,850.346,838.987,849.109,0.00595
20,2009/11/12,4,850.542,859.497,848.929,852.214,0.003657
20,2009/11/13,5,849.883,862.177,842.359,862.043,0.011533
20,2009/11/16,1,867.068,881.482,867.068,880.792,0.021749
20,2009/11/17,2,883.399,886.977,875.179,884.488,0.004196
20,2009/11/18,3,884.415,888.151,878.733,887.95,0.003914
20,2009/11/19,4,888.772,900.907,887.333,900.746,0.014411
20,2009/11/20,5,898.905,912.847,894.879,906.005,0.005838
20,2009/11/23,1,907.417,923.909,907.308,923.722,0.019555
20,2009/11/24,2,926.239,927.141,872.334,875.701,-0.051986
20,2009/11/25,3,872.548,906.712,869.818,906.444,0.035107
20,2009/11/26,4,907.827,910.414,866.816,871.061,-0.039035
20,2009/11/27,5,858.861,877.501,846.395,852.692,-0.021088
20,2009/11/30,1,859.411,890.548,859.411,890.406,0.044229
20,2009/12/1,2,890.633,913.046,886.883,912.77,0.025117
20,2009/12/2,3,916.66,927.863,913.737,927.204,0.015813
20,2009/12/3,4,925.607,931.89,918.766,931.563,0.004701
20,2009/12/4,5,929.905,935.006,887.988,907.371,-0.025969
20,2009/12/7,1,906.808,921.453,906.808,921.453,0.01552
20,2009/12/8,2,921.429,922.452,908.094,917.735,-0.004035
20,2009/12/9,3,909.284,917.14,899.406,903.789,-0.015196
20,2009/12/10,4,907.487,913.916,900.248,910.311,0.007216
20,2009/12/11,5,911.844,916.977,905.972,909.994,-0.000348
20,2009/12/14,1,909.358,909.614,887.649,906.488,-0.003853
20,2009/12/15,2,905.931,912.064,903.019,908.695,0.002435
20,2009/12/16,3,906.424,913.016,903.775,907.403,-0.001422
20,2009/12/17,4,906.951,909.215,878.814,879.503,-0.030747
20,2009/12/18,5,871.635,871.635,847.044,848.658,-0.035071
20,2009/12/21,1,847.209,859.254,844.72,859.066,0.012264
20,2009/12/22,2,859.662,860.362,833.07,835.879,-0.026991
20,2009/12/23,3,834.559,849.237,833.329,848.997,0.015694
